URL,Title,Name,Address,Building Size,Lot Size,Year Built,Construction,Water,Sewer,Heating,Gas,Sprinkler System,Year Built/Renovated,Truck Court,Lighting,Building Type,Building Height,Building Class,Typical Floor Size,Column Spacing,Sustainability,Unfinished Ceiling Height,Sale Type,Sale Condition,Property Type,Property Subtype,Tenancy,Building FAR,Land Acres,Percent Leased,Price,Price Per SF,Cap Rate,NOI,Loading Docks,Slab To Slab,Opportunity Zone,Sale Conditions,Construction Status,LoopNet Rating
https://www.loopnet.com/Listing/1025-Black-Lake-Blvd-SW-Olympia-WA/33694810/,"Olympia, WA Flex for Sale - 1025 Black Lake Blvd SW","Olympia, WA Flex for Sale - 1025 Black Lake Blvd SW","1025 Black Lake Blvd SW, Olympia, WA 98502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1900-W-135th-St-Gardena-CA/33694680/,"Gardena, CA Industrial for Sale - 1900 W 135th St","Gardena, CA Industrial for Sale - 1900 W 135th St","1900 W 135th St, Gardena, CA 90249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1400-1402-E-64th-Ave-Denver-CO/33691789/,"Denver, CO Industrial for Sale - 1400-1402 E 64th Ave","Denver, CO Industrial for Sale - 1400-1402 E 64th Ave","1400-1402 E 64th Ave, Denver, CO 80229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1460-E-64th-Ave-Denver-CO/33691775/,"Denver, CO Industrial for Sale - 1460 E 64th Ave","Denver, CO Industrial for Sale - 1460 E 64th Ave","1460 E 64th Ave, Denver, CO 80229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1819-TX-114-Paradise-TX/33691742/,"Paradise, TX Industrial for Sale - 1819 TX-114","Paradise, TX Industrial for Sale - 1819 TX-114","1819 TX-114, Paradise, TX 76073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/538-542-S-Central-Park-Ave-E/33691706/,"538-542 S Central Park Ave E – Industrial for Sale, Anaheim, CA","538-542 S Central Park Ave E – Industrial for Sale, Anaheim, CA","538-542 S Central Park Ave E, Anaheim, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2842-S-Grand-Ave-Los-Angeles-CA/33691689/,"Los Angeles, CA Industrial for Sale - 2842 S Grand Ave","Los Angeles, CA Industrial for Sale - 2842 S Grand Ave","2842 S Grand Ave, Los Angeles, CA 90007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/24-Old-County-Home-Rd-Asheville-NC/33691661/,"Asheville, NC Industrial for Sale - 24 Old County Home Rd","Asheville, NC Industrial for Sale - 24 Old County Home Rd","24 Old County Home Rd, Asheville, NC 28806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1615-Holbrook-St-Greensboro-NC/33691550/,"Greensboro, NC Industrial for Sale - 1615 Holbrook St","Greensboro, NC Industrial for Sale - 1615 Holbrook St","1615 Holbrook St, Greensboro, NC 27403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/6245-Janes-Ln-Naples-FL/33691352/,"Naples, FL Industrial for Sale - 6245 Janes Ln","Naples, FL Industrial for Sale - 6245 Janes Ln","6245 Janes Ln, Naples, FL 34109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/66-Breakneck-Hill-Rd-Southborough-MA/33691281/,"Southborough, MA Flex for Sale - 66 Breakneck Hill Rd","Southborough, MA Flex for Sale - 66 Breakneck Hill Rd","66 Breakneck Hill Rd, Southborough, MA 01772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/8439-W-University-Blvd-Odessa-TX/33691107/,"Odessa, TX Industrial for Sale - 8439 W University Blvd","Odessa, TX Industrial for Sale - 8439 W University Blvd","8439 W University Blvd, Odessa, TX 79764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3-7-N-Christopher-Columbus-Blvd-Philadelphia-PA/33691039/,"Philadelphia, PA Office for Sale - 3-7 N Christopher Columbus Blvd","Philadelphia, PA Office for Sale - 3-7 N Christopher Columbus Blvd","3-7 N Christopher Columbus Blvd, Philadelphia, PA 19106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/405-E-Santa-Clara-St-Arcadia-CA/33691027/,"Arcadia, CA Flex for Sale - 405 E Santa Clara St","Arcadia, CA Flex for Sale - 405 E Santa Clara St","405 E Santa Clara St, Arcadia, CA 91006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/16245-Norco-Way-Nampa-ID/33691000/,"Nampa, ID Industrial for Sale - 16245 Norco Way","Nampa, ID Industrial for Sale - 16245 Norco Way","16245 Norco Way, Nampa, ID 83687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/13448-US-Highway-183-Hobart-OK/33690957/,"Hobart, OK Industrial for Sale - 13448 US Highway 183","Hobart, OK Industrial for Sale - 13448 US Highway 183","13448 US Highway 183, Hobart, OK 73651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1089-County-Road-161-Pine-Bluffs-WY/33690924/,"Pine Bluffs, WY Industrial for Sale - 1089 County Road 161","Pine Bluffs, WY Industrial for Sale - 1089 County Road 161","1089 County Road 161, Pine Bluffs, WY 82082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2201-E-Oak-St-Algona-IA/33690920/,"Algona, IA Industrial for Sale - 2201 E Oak St","Algona, IA Industrial for Sale - 2201 E Oak St","2201 E Oak St, Algona, IA 50511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/807-S-Xanthus-Ave-Tulsa-OK/33690785/,"Tulsa, OK Industrial for Sale - 807 S Xanthus Ave","Tulsa, OK Industrial for Sale - 807 S Xanthus Ave","807 S Xanthus Ave, Tulsa, OK 74104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2005-E-7th-Pl-Tulsa-OK/33690761/,"Tulsa, OK Industrial for Sale - 2005 E 7th Pl","Tulsa, OK Industrial for Sale - 2005 E 7th Pl","2005 E 7th Pl, Tulsa, OK 74104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1902-E-State-Highway-36-Abilene-TX/33690747/,"Abilene, TX Industrial for Sale - 1902 E State Highway 36","Abilene, TX Industrial for Sale - 1902 E State Highway 36","1902 E State Highway 36, Abilene, TX 79602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1902-E-7th-Pl-Tulsa-OK/33690705/,"Tulsa, OK Industrial for Sale - 1902 E 7th Pl","Tulsa, OK Industrial for Sale - 1902 E 7th Pl","1902 E 7th Pl, Tulsa, OK 74104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/400-S-Main-St-Terryville-CT/33690438/,"Terryville, CT Industrial for Sale - 400 S Main St","Terryville, CT Industrial for Sale - 400 S Main St","400 S Main St, Terryville, CT 06786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1041-Hurst-Rd-Jackson-MI/33690313/,"Jackson, MI Industrial for Sale - 1041 Hurst Rd","Jackson, MI Industrial for Sale - 1041 Hurst Rd","1041 Hurst Rd, Jackson, MI 49201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/253-Commerce-Dr-Grayslake-IL/33689922/,"Grayslake, IL Industrial for Sale - 253 Commerce Dr","Grayslake, IL Industrial for Sale - 253 Commerce Dr","253 Commerce Dr, Grayslake, IL 60030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/701-Oriole-Dr-Hendersonville-NC/33689868/,"Hendersonville, NC Industrial for Sale - 701 Oriole Dr","Hendersonville, NC Industrial for Sale - 701 Oriole Dr","701 Oriole Dr, Hendersonville, NC 28792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/735-S-Monroe-St-Seattle-WA/33689605/,"Seattle, WA Industrial for Sale - 735 S Monroe St","Seattle, WA Industrial for Sale - 735 S Monroe St","735 S Monroe St, Seattle, WA 98108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/5830-Adams-Blvd-Culver-City-CA/33689554/,"Culver City, CA Industrial for Sale - 5830 Adams Blvd","Culver City, CA Industrial for Sale - 5830 Adams Blvd","5830 Adams Blvd, Culver City, CA 90232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2121-E-2nd-St-Odessa-TX/33688552/,"Odessa, TX Industrial for Sale - 2121 E 2nd St","Odessa, TX Industrial for Sale - 2121 E 2nd St","2121 E 2nd St, Odessa, TX 79764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/432-W-Oak-St-San-Bernardino-CA/33688265/,"San Bernardino, CA Retail for Sale - 432 W Oak St","San Bernardino, CA Retail for Sale - 432 W Oak St","432 W Oak St, San Bernardino, CA 92401",960 SF,,1978,,,,,,,,,,,1 Story,C,,,,,Owner User,1031 Exchange,Retail,Auto Repair,Single,0.15,0.15 AC,,"$750,000",$781,,,,,Yes,,,
https://www.loopnet.com/Listing/40-Brunswick-Ave-Edison-NJ/33688201/,"Edison, NJ Industrial for Sale - 40 Brunswick Ave","Edison, NJ Industrial for Sale - 40 Brunswick Ave","40 Brunswick Ave, Edison, NJ 08817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1415-E-Main-St-Cushing-OK/33688106/,"Cushing, OK Industrial for Sale - 1415 E Main St","Cushing, OK Industrial for Sale - 1415 E Main St","1415 E Main St, Cushing, OK 74023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4015-11th-Ave-SE-Minot-ND/33688099/,"Minot, ND Industrial for Sale - 4015 11th Ave SE","Minot, ND Industrial for Sale - 4015 11th Ave SE","4015 11th Ave SE, Minot, ND 58701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/109-E-Shadowbend-Ave-Friendswood-TX/33688061/,"Friendswood, TX Flex for Sale - 109 E Shadowbend Ave","Friendswood, TX Flex for Sale - 109 E Shadowbend Ave","109 E Shadowbend Ave, Friendswood, TX 77546",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/106-Logistics-Dr-Cameron-SC/33688059/,"Cameron, SC Industrial for Sale - 106 Logistics Dr","Cameron, SC Industrial for Sale - 106 Logistics Dr","106 Logistics Dr, Cameron, SC 29030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/561-Ternes-Ln-Elyria-OH/33688006/,"Elyria, OH Industrial for Sale - 561 Ternes Ln","Elyria, OH Industrial for Sale - 561 Ternes Ln","561 Ternes Ln, Elyria, OH 44035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/401-Guinn-St-Clover-SC/33687966/,"Clover, SC Industrial for Sale - 401 Guinn St","Clover, SC Industrial for Sale - 401 Guinn St","401 Guinn St, Clover, SC 29710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/604-South-St-Mazon-IL/33687954/,"Mazon, IL Industrial for Sale - 604 South St","Mazon, IL Industrial for Sale - 604 South St","604 South St, Mazon, IL 60444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/12125-Ellington-Ct-Cincinnati-OH/33687941/,"Cincinnati, OH Industrial for Sale - 12125 Ellington Ct","Cincinnati, OH Industrial for Sale - 12125 Ellington Ct","12125 Ellington Ct, Cincinnati, OH 45249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2095-Silver-Star-Rd-Titusville-FL/33687918/,"Titusville, FL Industrial for Sale - 2095 Silver Star Rd","Titusville, FL Industrial for Sale - 2095 Silver Star Rd","2095 Silver Star Rd, Titusville, FL 32796",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/32-Webster-St-Dayton-OH/33687722/,"Dayton, OH Retail for Sale - 32 Webster St","Dayton, OH Retail for Sale - 32 Webster St","32 Webster St, Dayton, OH 45402","27,135 SF",,,,,,,,,1920/2023,,,,2 Stories,C,,,,,Investment or Owner User,,Retail,Freestanding,,0.23,2.67 AC,100%,"$3,499,000",$129,,,,,Yes,,,
https://www.loopnet.com/Listing/210-W-Edmond-Rd-Edmond-OK/33687630/,"Edmond, OK Retail for Sale - 210 W Edmond Rd","Edmond, OK Retail for Sale - 210 W Edmond Rd","210 W Edmond Rd, Edmond, OK 73003","3,000 SF",,2007,,,,,,,,,,,1 Story,B,,,,,Investment or Owner User,,Retail,Storefront Retail/Office,Single,0.43,0.16 AC,,"$585,000",$195,,,,,,,,
https://www.loopnet.com/Listing/2330-Pamperin-Rd-Howard-WI/33685182/,"Howard, WI Industrial for Sale - 2330 Pamperin Rd","Howard, WI Industrial for Sale - 2330 Pamperin Rd","2330 Pamperin Rd, Howard, WI 54313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/99-NE-Merritt-St-Marietta-GA/33685024/,"Marietta, GA Office for Sale - 99 NE Merritt St","Marietta, GA Office for Sale - 99 NE Merritt St","99 NE Merritt St, Marietta, GA 30060","2,078 SF",,,,,,,,,1946/2000,,,,1 Story,B,"2,078 SF",,,,Investment or Owner User,,Office,Loft/Creative Space,Single,0.18,0.26 AC,,"$475,000",$229,,,,,Yes,,,
https://www.loopnet.com/Listing/1729-Cogswell-St-Rockledge-FL/33684682/,"Rockledge, FL Industrial for Sale - 1729 Cogswell St","Rockledge, FL Industrial for Sale - 1729 Cogswell St","1729 Cogswell St, Rockledge, FL 32955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Alaphattah/33682026/,"Alaphattah – for Sale, Miami, FL","Alaphattah – for Sale, Miami, FL","Alaphattah, Miami, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7168-N-Government-Way-Dalton-Gardens-ID/33681291/,"Dalton Gardens, ID Industrial for Sale - 7168 N Government Way","Dalton Gardens, ID Industrial for Sale - 7168 N Government Way","7168 N Government Way, Dalton Gardens, ID 83815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/621-631-S-East-St-Anaheim-CA/33680659/,"Anaheim, CA Industrial for Sale - 621-631 S East St","Anaheim, CA Industrial for Sale - 621-631 S East St","621-631 S East St, Anaheim, CA 92805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2131-E-Missouri-Ave-El-Paso-TX/33679834/,"El Paso, TX Retail for Sale - 2131 E Missouri Ave","El Paso, TX Retail for Sale - 2131 E Missouri Ave","2131 E Missouri Ave, El Paso, TX 79903","10,000 SF",,,,,,,,,1951/2014,,,,1 Story,,,,,,Owner User,,Retail,Bar,Single,0.83,0.28 AC,,"$2,250,000",$225,,,,,,,,
https://www.loopnet.com/Listing/20947-Currier-Rd-Walnut-CA/33679787/,"Walnut, CA Industrial for Sale - 20947 Currier Rd","Walnut, CA Industrial for Sale - 20947 Currier Rd","20947 Currier Rd, Walnut, CA 91789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3653-Regent-Blvd-Jacksonville-FL/33679556/,"Jacksonville, FL Industrial for Sale - 3653 Regent Blvd","Jacksonville, FL Industrial for Sale - 3653 Regent Blvd","3653 Regent Blvd, Jacksonville, FL 32224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1634-S-3rd-St-Lincoln-NE/33678122/,"Lincoln, NE Industrial for Sale - 1634 S 3rd St","Lincoln, NE Industrial for Sale - 1634 S 3rd St","1634 S 3rd St, Lincoln, NE 68502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4196-Farm-Rd-West-Jordan-UT/33677702/,"West Jordan, UT Industrial for Sale - 4196 Farm Rd","West Jordan, UT Industrial for Sale - 4196 Farm Rd","4196 Farm Rd, West Jordan, UT 84088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7485-Commercial-Cir-Fort-Pierce-FL/33677694/,"Fort Pierce, FL Industrial for Sale - 7485 Commercial Cir","Fort Pierce, FL Industrial for Sale - 7485 Commercial Cir","7485 Commercial Cir, Fort Pierce, FL 34951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7501-NW-72nd-Ave-Medley-FL/33677616/,"Medley, FL Industrial for Sale - 7501 NW 72nd Ave","Medley, FL Industrial for Sale - 7501 NW 72nd Ave","7501 NW 72nd Ave, Medley, FL 33166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7915-NW-64th-St-Miami-FL/33677476/,"Miami, FL Industrial for Sale - 7915 NW 64th St","Miami, FL Industrial for Sale - 7915 NW 64th St","7915 NW 64th St, Miami, FL 33166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2526-Qume-Dr-San-Jose-CA/33677230/,"San Jose, CA Flex for Sale - 2526 Qume Dr","San Jose, CA Flex for Sale - 2526 Qume Dr","2526 Qume Dr, San Jose, CA 95131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2000-Ashley-Rd-Morris-IL/33677179/,"Morris, IL Industrial for Sale - 2000 Ashley Rd","Morris, IL Industrial for Sale - 2000 Ashley Rd","2000 Ashley Rd, Morris, IL 60450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1771-Lock-Dr-Leominster-MA/33677140/,"Leominster, MA Industrial for Sale - 1771 Lock Dr","Leominster, MA Industrial for Sale - 1771 Lock Dr","1771 Lock Dr, Leominster, MA 01453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/807-Dellwood-St-Bryan-TX/33677069/,"Bryan, TX Industrial for Sale - 807 Dellwood St","Bryan, TX Industrial for Sale - 807 Dellwood St","807 Dellwood St, Bryan, TX 77802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/615-Epsilon-Dr-Pittsburgh-PA/33676932/,"Pittsburgh, PA Flex for Sale - 615 Epsilon Dr","Pittsburgh, PA Flex for Sale - 615 Epsilon Dr","615 Epsilon Dr, Pittsburgh, PA 15238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/105-Hubert-St-Cleveland-TX/33676603/,"Cleveland, TX Industrial for Sale - 105 Hubert St","Cleveland, TX Industrial for Sale - 105 Hubert St","105 Hubert St, Cleveland, TX 77327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/6640-NW-17th-Ave-Fort-Lauderdale-FL/33676229/,"Fort Lauderdale, FL Industrial for Sale - 6640 NW 17th Ave","Fort Lauderdale, FL Industrial for Sale - 6640 NW 17th Ave","6640 NW 17th Ave, Fort Lauderdale, FL 33309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/95-97-Broadway-Boston-MA/33676005/,"Boston, MA Office for Sale - 95-97 Broadway","Boston, MA Office for Sale - 95-97 Broadway","95-97 Broadway, Boston, MA 02116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/390-Moffitt-Blvd-Islip-NY/33675904/,"Islip, NY Industrial for Sale - 390 Moffitt Blvd","Islip, NY Industrial for Sale - 390 Moffitt Blvd","390 Moffitt Blvd, Islip, NY 11751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/732-Jonesborough-St-Hendersonville-NC/33675900/,"Hendersonville, NC Industrial for Sale - 732 Jonesborough St","Hendersonville, NC Industrial for Sale - 732 Jonesborough St","732 Jonesborough St, Hendersonville, NC 28739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Value-Add-Multifamily-Portfolio/33062616/,"Value-Add Multifamily Portfolio – Multifamily for Sale, Baltimore, MD","Value-Add Multifamily Portfolio – Multifamily for Sale, Baltimore, MD","Value-Add Multifamily Portfolio, Baltimore, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/330-Southwell-Blvd-Tifton-GA/31195757/,"Tifton, GA Industrial for Sale - 330 Southwell Blvd","Tifton, GA Industrial for Sale - 330 Southwell Blvd","330 Southwell Blvd, Tifton, GA 31794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/421-N-Davis-Dr-Warner-Robins-GA/31535593/,"Warner Robins, GA Retail for Sale - 421 N Davis Dr","Warner Robins, GA Retail for Sale - 421 N Davis Dr","421 N Davis Dr, Warner Robins, GA 31093","3,185 SF",,1978,,,,,,,,,,,1 Story,C,,,,,Investment,Auction Sale,Retail,Fast Food,Single,0.06,1.14 AC,,,,,,,,,,,
https://www.loopnet.com/Listing/1300-W-Screven-St-Quitman-GA/31727305/,"Quitman, GA Retail for Sale - 1300 W Screven St","Quitman, GA Retail for Sale - 1300 W Screven St","1300 W Screven St, Quitman, GA 31643","3,426 SF",,1985,,,,,,,,,,,1 Story,C,,,,,Investment,,Retail,Fast Food,Single,0.08,0.93 AC,,,,,,,,Yes,Auction Sale,,
https://www.loopnet.com/Listing/Syracuse-Mixed-Use-and-Parking-Lot/33001167/,"Syracuse Mixed-Use and Parking Lot – Office for Sale, Syracuse, NY","Syracuse Mixed-Use and Parking Lot – Office for Sale, Syracuse, NY","Syracuse Mixed-Use and Parking Lot, Syracuse, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/512-514-Lake-Ave-Rochester-NY/32821792/,"Rochester, NY Multifamily for Sale - 512-514 Lake Ave","Rochester, NY Multifamily for Sale - 512-514 Lake Ave","512-514 Lake Ave, Rochester, NY 14613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1914-W-79th-St-Chicago-IL/32243171/,"Chicago, IL Retail for Sale - 1914 W 79th St","Chicago, IL Retail for Sale - 1914 W 79th St","1914 W 79th St, Chicago, IL 60620","3,712 SF",,2005,,,,,,,,,,,1 Story,B,,,,,Investment,Auction Sale,Retail,Freestanding,Single,0.17,0.51 AC,,,,,,,,,,,
https://www.loopnet.com/Listing/1200-Mountain-St-Carson-City-NV/33052948/,"Carson City, NV Office for Sale - 1200 Mountain St","Carson City, NV Office for Sale - 1200 Mountain St","1200 Mountain St, Carson City, NV 89703","20,632 SF",,,,,,,,,1961/2014,,,,1 Story,C,"20,632 SF",,,,Investment,Auction Sale,Office,Medical,Multiple,0.31,1.51 AC,Vacant,,,,,,,,,,
https://www.loopnet.com/Listing/11281-Washington-Pl-Culver-City-CA/30949442/,"Culver City, CA Land for Sale - 11281 Washington Pl","Culver City, CA Land for Sale - 11281 Washington Pl","11281 Washington Pl, Culver City, CA 90230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3896-Chippewa-Rd-Memphis-TN/33105823/,"Memphis, TN Multifamily for Sale - 3896 Chippewa Rd","Memphis, TN Multifamily for Sale - 3896 Chippewa Rd","3896 Chippewa Rd, Memphis, TN 38118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/National-Tenant-Roster-Pittsburgh-MSA/33169971/,"National Tenant Roster | Pittsburgh MSA – Retail for Sale, West Mifflin, PA","National Tenant Roster | Pittsburgh MSA – Retail for Sale, West Mifflin, PA","National Tenant Roster | Pittsburgh MSA, West Mifflin, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2340-Broad-River-Rd-Columbia-SC/32060086/,"Columbia, SC Office for Sale - 2340 Broad River Rd","Columbia, SC Office for Sale - 2340 Broad River Rd","2340 Broad River Rd, Columbia, SC 29210","135,675 SF",,,,,,,,,1969/2014,,,,1 Story,C,"135,675 SF",,,,Investment,Auction Sale,Office,,Single,0.18,17.49 AC,,,,,,,,,,,
https://www.loopnet.com/Listing/VALUE-ADD-NEW-YORK-CITY-INDUSTRIAL-ASSET/32824063/,"VALUE-ADD NEW YORK CITY INDUSTRIAL ASSET – Industrial for Sale, Mount Vernon, NY","VALUE-ADD NEW YORK CITY INDUSTRIAL ASSET – Industrial for Sale, Mount Vernon, NY","VALUE-ADD NEW YORK CITY INDUSTRIAL ASSET, Mount Vernon, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Beautiful-Office-Campus-Strong-Upside/32913390/,"Beautiful Office Campus | Strong Upside – Office for Sale, Memphis, TN","Beautiful Office Campus | Strong Upside – Office for Sale, Memphis, TN","Beautiful Office Campus | Strong Upside, Memphis, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/828-Newville-Rd-Orland-CA/31966996/,"Orland, CA Retail for Sale - 828 Newville Rd","Orland, CA Retail for Sale - 828 Newville Rd","828 Newville Rd, Orland, CA 95963","15,930 SF",,2010,,,,,,,,,,,1 Story,B,,,,,Investment,Auction Sale,Retail,Drug Store,Single,0.21,1.77 AC,,,,,"$525,000",,,Yes,,,
https://www.loopnet.com/Listing/1922-Memorial-Dr-Waycross-GA/33194402/,"Waycross, GA Hospitality for Sale - 1922 Memorial Dr","Waycross, GA Hospitality for Sale - 1922 Memorial Dr","1922 Memorial Dr, Waycross, GA 31501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/396-W-Greens-Rd-Houston-TX/31916631/,"Houston, TX Office for Sale - 396 W Greens Rd","Houston, TX Office for Sale - 396 W Greens Rd","396 W Greens Rd, Houston, TX 77067","189,900 SF",,,,,,,,,1980/2016,,,,12 Stories,A,"15,825 SF",,,,Investment,Auction Sale,Office,,Multiple,0.48,9.06 AC,9%,,,,,,11’,,,,
